;ward;turnout_98;inperson;phone;inperson_rand;phone_rand;age;maj_party;turnout_96
10381;4;0;0;0;0;0;28;1;0
20932;13;0;0;0;0;0;30;0;1
12251;6;1;0;0;0;0;61;1;1
18983;4;0;0;0;0;1;31;0;1
2114;4;0;0;0;0;0;23;1;0
7289;23;0;0;0;0;1;51;1;0
16254;14;1;0;0;0;0;24;1;0
10915;17;1;0;1;0;1;36;0;1
22785;25;0;0;0;0;0;42;0;1
4477;23;1;0;0;0;0;79;1;1
7876;12;0;0;0;0;0;54;1;0
3652;4;0;0;0;0;0;49;1;0
3718;4;0;0;0;0;0;19;0;0
12399;22;0;0;0;0;0;22;0;0
20440;6;0;0;0;0;0;42;1;1
7929;10;1;0;0;0;0;49;1;1
6587;11;1;0;0;0;0;87;1;1
18055;16;0;0;0;0;1;24;1;0
16899;13;1;0;0;0;0;48;1;1
14197;10;0;0;0;0;0;32;0;1
7769;25;0;0;0;0;0;58;1;0
13613;15;0;0;0;0;0;70;1;0
5680;11;1;0;0;0;0;74;1;1
1334;15;1;0;0;0;0;83;1;1
744;25;0;0;0;0;0;31;1;0
15605;21;0;0;0;0;0;32;0;0
3140;6;1;0;0;0;0;38;1;1
5452;11;0;0;0;0;0;29;1;0
3966;7;0;0;0;0;0;26;0;0
6266;11;0;0;0;0;0;86;0;0
18289;15;0;0;0;0;0;36;1;0
2688;24;0;0;0;0;0;25;0;0
17116;12;0;0;0;0;0;37;0;0
11597;28;0;0;0;0;0;48;1;0
2376;5;0;0;0;0;0;30;0;0
5565;11;0;0;0;0;0;42;1;0
4974;12;0;0;0;0;0;40;1;0
12235;5;0;0;0;0;1;51;1;1
7127;23;0;0;0;0;0;36;1;0
12248;6;0;0;0;0;0;40;1;0
18959;5;0;0;0;0;1;25;1;0
10123;27;0;0;0;0;1;30;1;0
5034;12;0;0;0;0;0;32;1;0
7129;23;1;0;0;0;0;54;1;0
16807;4;1;0;0;0;0;25;0;0
11405;2;0;0;0;0;0;54;1;0
13449;15;0;0;0;0;0;64;1;1
5849;11;1;0;0;0;0;89;1;1
11466;2;0;0;0;0;0;40;1;0
3769;26;0;0;0;0;0;36;1;0
16486;16;0;0;0;0;0;29;0;0
6880;2;1;0;0;0;0;51;1;1
18265;15;0;0;0;0;0;41;1;1
15849;7;1;0;0;0;0;61;1;0
658;10;1;0;0;0;0;37;0;1
16252;14;1;0;0;0;0;51;1;1
19797;6;0;0;0;0;0;82;1;0
6550;11;1;0;0;0;0;74;1;1
5810;11;1;0;0;0;0;72;1;1
4816;22;0;0;0;0;0;73;1;1
3037;15;0;0;0;0;0;33;1;1
22709;24;1;0;0;0;0;62;0;0
17711;13;0;0;0;0;0;53;1;0
2813;7;1;0;0;0;0;53;1;1
5876;11;0;0;0;0;0;77;1;0
21275;24;1;0;0;0;0;33;1;0
8254;13;0;0;0;0;0;82;1;1
8201;13;1;0;0;0;1;47;1;0
11502;2;1;0;0;0;0;28;1;1
15652;23;0;0;0;0;0;32;1;0
2986;14;1;0;0;0;0;56;0;1
10279;23;0;0;0;0;0;20;0;0
10281;23;0;0;0;0;1;28;1;0
10238;6;0;0;0;0;0;29;0;1
1604;22;0;0;0;0;0;51;1;0
1500;14;0;0;0;0;0;31;1;1
6864;2;0;0;0;0;0;59;1;0
12510;17;0;0;0;0;0;NA;1;0
21812;27;1;0;0;0;0;47;0;1
13976;25;1;0;1;0;1;47;1;1
22608;24;1;0;0;0;0;68;1;1
8789;10;1;0;1;0;1;77;1;1
10629;27;1;0;0;0;0;38;1;1
12419;22;0;0;0;0;0;22;0;1
1668;26;1;0;0;0;1;68;1;1
14288;18;1;0;0;0;0;73;1;1
10926;17;0;0;0;0;0;34;0;1
1481;14;0;0;0;0;0;43;1;0
3805;9;1;0;0;0;0;48;1;1
6995;17;0;0;0;0;0;41;1;0
13095;10;0;0;0;0;0;46;1;1
5560;11;1;0;0;0;0;54;1;1
6244;11;1;0;0;0;0;65;1;1
17839;13;1;0;1;0;1;77;1;1
9052;25;1;0;0;0;0;70;1;1
20875;10;0;0;1;0;1;50;1;1
15596;2;0;0;0;0;0;31;0;0
9255;12;1;0;0;0;0;43;1;0
5774;11;1;0;1;0;1;75;1;1
17447;10;1;0;1;0;1;25;1;0
10012;14;1;0;0;0;1;76;0;1
14344;18;0;0;0;0;0;80;1;1
8570;13;0;0;0;0;0;21;0;0
23108;8;0;0;0;0;0;27;1;0
16938;13;0;0;0;0;0;66;1;1
15768;7;0;0;0;0;1;67;1;0
728;25;0;0;0;0;0;91;0;0
13541;2;0;0;0;0;0;33;1;0
5005;12;1;0;0;0;0;73;1;0
22743;16;1;0;0;0;0;49;0;1
1032;26;1;0;0;0;0;67;1;1
6938;9;0;0;0;0;1;27;0;0
6551;11;0;0;0;0;0;NA;1;0
5597;11;1;0;0;0;0;62;1;1
7368;24;1;0;0;0;0;54;1;1
14917;12;0;0;0;0;0;51;1;0
9196;27;0;0;0;0;0;38;1;1
7561;24;1;0;0;0;0;54;1;1
13630;17;0;0;0;0;0;72;1;1
15145;9;1;0;0;0;0;71;1;1
7714;24;1;0;0;0;0;35;1;0
19842;6;1;0;0;0;0;79;1;1
8380;14;1;0;0;0;1;50;1;0
11613;8;0;0;0;0;0;39;0;1
4401;23;0;0;0;0;0;39;0;0
9511;14;0;0;0;0;0;40;0;0
3960;7;0;0;0;0;0;72;1;0
7395;28;1;0;0;0;0;51;1;1
19864;6;1;0;0;0;0;75;1;1
5142;2;0;0;0;0;0;25;0;0
16218;24;1;0;0;0;0;71;1;0
19199;10;1;0;0;0;0;55;1;1
925;28;1;0;0;0;0;84;0;1
1589;22;1;0;0;0;0;47;1;0
22425;22;1;0;0;0;0;40;1;1
74;22;1;0;0;0;1;46;1;1
545;12;1;0;0;0;0;60;1;0
2874;24;0;0;0;0;0;20;1;0
4565;27;1;0;0;0;0;76;1;0
3548;6;1;0;0;0;0;40;1;1
11114;6;1;0;0;0;0;46;1;0
16354;24;1;0;0;0;0;75;1;1
21718;27;0;0;0;0;0;27;1;0
13768;22;0;0;0;0;0;34;1;0
15104;9;0;0;0;0;0;48;1;0
3752;26;1;0;0;0;0;74;1;1
15921;7;1;0;0;0;0;86;1;1
3437;7;0;0;0;0;0;27;0;1
18068;16;0;0;0;0;0;57;1;0
3244;19;1;0;0;0;0;44;1;1
19902;6;1;0;1;0;1;67;1;1
13211;10;0;0;0;0;0;57;1;0
10167;8;0;0;0;0;1;39;1;1
9304;4;0;0;0;0;0;38;1;1
9591;2;0;0;0;0;0;37;1;0
13779;19;0;0;0;0;0;49;1;0
21669;2;0;0;0;0;0;30;0;0
14660;9;1;0;0;0;0;89;0;1
22299;10;0;0;0;0;0;31;0;0
14368;12;0;0;0;0;0;44;1;0
8945;27;0;0;0;0;0;80;0;0
9921;20;0;0;0;0;0;65;1;0
686;12;1;0;0;0;0;63;1;1
22836;18;0;0;0;0;1;42;1;0
12245;5;0;0;0;0;0;36;1;1
11210;3;1;0;0;0;0;44;0;1
19233;10;0;0;0;0;0;45;1;1
15350;7;0;0;0;0;0;48;1;0
9551;17;1;0;0;0;0;51;0;0
5267;27;1;0;0;0;0;NA;1;1
5366;30;0;0;0;0;0;36;1;1
365;8;1;0;0;0;0;36;1;1
16474;16;1;0;0;0;0;73;0;0
4802;21;1;0;0;0;0;73;1;1
21245;20;0;0;0;0;0;35;1;0
10268;23;0;0;0;0;0;60;1;1
2082;20;0;0;0;0;0;39;1;1
11105;6;1;0;0;0;0;77;1;1
13492;26;1;0;0;0;0;65;0;1
13129;6;0;0;0;0;0;37;1;1
15959;18;0;0;0;0;0;81;1;1
11513;2;0;0;0;0;0;41;1;1
8186;29;1;0;0;0;0;88;0;1
13736;22;1;0;0;0;0;77;1;1
5830;11;0;0;0;0;0;68;1;0
15931;7;1;0;0;0;0;51;1;1
19810;6;1;0;0;0;0;90;1;1
7420;28;1;0;0;0;0;73;1;1
7574;24;1;0;0;0;0;95;1;0
23100;8;0;0;0;0;0;27;1;1
2269;28;0;0;0;0;0;33;0;0
8187;29;0;0;0;0;0;53;1;1
14684;9;0;0;0;0;0;30;0;0
1125;9;1;0;0;0;0;26;0;1
19369;29;0;0;0;0;0;75;1;1
5895;11;1;0;0;0;0;82;1;1
19845;6;0;0;0;0;0;76;1;0
17493;30;1;0;0;0;0;78;1;1
7566;24;1;0;0;0;0;65;1;1
19575;30;1;0;0;0;0;50;1;1
11283;3;1;0;0;0;0;63;1;1
1587;22;1;0;0;0;1;53;1;1
20821;26;1;0;0;0;0;75;1;1
15630;23;0;0;0;0;0;50;0;0
19507;3;1;0;0;0;1;75;1;1
19783;6;1;0;0;0;0;88;1;1
15996;26;0;0;0;0;0;42;1;0
12563;27;1;0;0;0;0;78;1;1
15249;9;0;0;0;0;0;24;1;0
19784;6;0;0;0;0;0;93;1;1
22067;19;0;0;0;0;0;32;0;0
3990;7;0;0;0;0;0;35;0;0
795;20;0;0;0;0;0;23;0;0
556;23;0;0;0;0;1;46;1;1
10889;13;0;0;0;0;0;25;1;0
19862;6;0;0;0;0;0;71;1;1
6954;9;0;0;0;0;0;24;1;0
21388;27;0;0;0;0;0;45;1;1
13215;10;0;0;0;0;1;45;0;0
6935;10;0;0;0;0;0;46;0;0
13895;15;1;0;0;0;0;66;1;1
17960;8;1;0;0;0;0;33;1;1
13679;15;1;0;0;0;0;NA;1;1
21634;27;0;0;0;0;1;39;1;0
23298;7;0;0;0;0;0;60;1;1
3430;7;0;0;0;0;0;30;1;0
9966;14;0;0;0;0;0;29;1;0
15325;7;0;0;0;0;0;33;1;1
6683;23;1;0;0;0;0;59;1;0
12369;26;0;0;0;0;0;89;0;1
2207;10;0;0;0;0;0;34;0;0
3418;10;1;0;0;0;0;25;1;1
13377;12;0;0;0;0;1;27;1;1
6094;11;0;0;0;0;0;79;1;0
15670;29;0;0;1;0;1;36;1;0
11186;7;0;0;0;0;0;47;1;0
713;12;0;0;0;0;0;76;1;1
5959;11;0;0;0;0;0;82;1;0
21825;28;0;0;0;0;0;45;1;0
8504;16;1;0;0;0;0;52;1;0
15780;7;0;0;0;0;1;96;1;0
2884;24;0;0;0;0;0;28;0;1
12000;6;0;0;0;0;1;28;1;0
17379;20;0;0;0;0;0;68;1;1
3866;21;1;0;0;0;0;61;1;1
10963;30;0;0;0;0;0;37;1;1
3230;26;1;0;0;0;0;73;1;0
22438;19;1;0;0;0;0;89;1;1
18424;21;0;0;0;0;0;40;1;0
17145;13;0;0;0;0;0;28;1;0
14548;21;1;0;0;0;0;47;0;1
22009;19;0;0;0;0;0;32;0;1
10414;8;0;0;0;0;0;20;0;0
23406;7;0;0;0;0;0;31;0;1
11878;17;0;0;0;0;0;34;0;0
22404;22;0;0;0;0;0;40;1;0
21049;30;0;0;0;0;0;62;1;0
1577;22;0;0;0;0;0;71;1;1
13350;12;1;0;0;0;0;32;1;1
2529;25;1;0;0;0;0;33;1;1
19736;6;0;0;0;0;0;79;1;1
7813;12;0;0;0;0;0;43;1;0
3972;8;0;0;0;0;1;32;1;1
22639;28;0;0;0;0;0;18;0;0
18356;20;1;0;0;0;0;64;1;1
10586;30;1;0;0;0;0;77;0;1
19741;6;0;0;0;0;0;104;0;1
20002;6;1;0;0;0;0;80;0;0
22610;24;1;0;0;0;0;30;1;0
21654;27;1;0;0;0;1;NA;1;1
17853;13;1;0;0;0;0;85;1;1
12927;18;1;0;0;0;0;59;1;1
6535;11;0;0;1;0;1;79;1;0
11629;8;0;0;0;0;0;27;1;1
19634;17;1;0;0;0;0;54;0;1
22427;22;0;0;0;0;0;32;1;1
19262;6;0;0;0;0;0;NA;1;0
20608;27;0;0;0;0;0;38;0;1
10453;8;0;0;0;0;0;35;1;1
2278;28;1;0;0;0;0;46;1;1
15417;7;1;0;0;0;0;65;1;0
16503;16;1;0;0;0;0;35;1;1
19702;21;0;0;0;0;0;32;1;0
14456;22;0;0;0;0;0;55;1;1
5721;11;1;0;0;0;0;86;1;1
19882;6;0;0;0;0;0;93;1;1
5270;27;0;0;0;0;0;43;0;0
19915;6;1;0;0;0;0;44;1;1
9133;27;0;0;0;0;1;73;1;1
6143;11;1;0;0;0;0;88;1;1
9933;20;0;0;0;0;0;27;1;1
23403;7;0;0;0;0;0;41;1;1
7727;24;1;0;0;0;0;54;1;1
18237;19;1;0;0;0;0;54;1;1
20859;3;0;0;0;0;0;51;1;0
5591;11;1;0;0;0;0;70;1;1
7421;28;0;0;0;0;1;21;1;0
2003;17;0;0;0;0;0;54;0;0
7741;2;1;0;0;0;0;40;1;1
2078;20;1;0;0;0;0;38;1;1
4625;2;0;0;0;0;0;59;1;0
19201;10;0;0;0;0;0;56;1;0
425;22;0;0;0;0;0;47;1;1
11353;13;0;0;0;0;0;33;1;0
3932;21;0;0;0;0;0;77;1;0
10585;30;1;0;0;0;0;34;1;0
9925;20;0;0;0;0;0;53;0;1
17064;13;1;0;0;0;0;57;1;1
2885;16;0;0;0;0;0;35;0;1
23400;7;1;0;0;0;0;74;1;1
6301;11;0;0;0;0;0;94;0;0
17215;13;0;0;0;0;0;35;0;1
4209;20;1;0;0;0;0;35;1;1
9212;12;0;0;0;0;0;33;0;0
1477;14;0;0;0;0;0;35;1;0
679;3;0;0;0;0;0;38;0;0
13961;10;0;0;0;0;0;67;1;1
3250;19;0;0;0;0;0;36;0;0
14421;22;1;0;0;0;1;57;1;1
14501;9;0;0;0;0;0;30;1;0
8147;17;0;0;0;0;1;61;1;0
7792;27;1;0;1;0;1;77;0;1
20298;22;0;0;0;0;0;20;1;0
3408;10;1;0;0;0;0;56;1;1
7899;23;0;0;0;0;0;27;0;0
23111;8;0;0;0;0;0;28;1;1
21980;10;0;0;0;0;0;42;1;0
4806;2;1;0;0;0;1;65;1;1
10406;8;0;0;0;0;0;23;1;0
9866;2;0;0;0;0;0;29;0;0
23290;7;1;0;0;0;0;73;1;1
2215;10;1;0;0;0;0;30;0;0
8614;18;1;0;0;0;0;48;0;1
22825;18;0;0;0;0;0;53;0;0
18817;22;1;0;0;0;0;51;1;0
209;25;1;0;0;0;0;52;1;1
9033;25;0;0;0;0;0;59;1;1
3372;14;0;0;0;0;0;33;0;0
15862;7;0;0;0;0;0;53;1;0
9912;17;1;0;0;0;0;80;0;1
2093;5;0;0;0;0;0;22;1;0
15386;9;1;0;0;0;0;70;0;1
1120;8;1;0;0;0;0;57;1;1
11634;8;0;0;0;0;0;31;0;0
15897;7;1;0;0;0;0;32;1;1
11307;3;1;0;0;0;0;55;1;0
3432;7;0;0;0;0;0;21;0;0
15312;10;1;0;0;0;0;28;1;0
14053;9;0;0;0;0;0;26;1;0
3349;15;0;0;0;0;0;81;1;1
16269;27;1;0;0;0;0;44;1;1
185;18;0;0;0;0;0;57;1;0
21464;27;0;0;1;0;1;83;1;0
13210;10;0;0;0;0;0;30;0;1
2231;19;0;0;0;0;0;29;1;0
10749;26;0;0;0;0;0;85;0;1
16669;19;1;0;0;0;0;69;1;1
23264;7;0;0;0;0;0;50;1;0
6337;11;1;0;0;0;0;79;1;1
8101;14;0;0;0;0;0;29;1;1
16372;5;0;0;0;0;0;54;0;0
13456;14;0;0;0;0;0;27;1;0
1255;27;1;0;0;0;0;21;0;0
5682;11;0;0;0;0;0;54;0;0
534;12;0;0;0;0;0;23;0;0
5326;13;1;0;0;0;1;29;1;0
12478;5;0;0;0;0;0;26;0;0
469;3;0;0;0;0;0;34;1;1
10247;6;0;0;0;0;0;27;1;0
19734;27;0;0;0;0;1;27;1;0
15244;9;0;0;0;0;1;30;0;0
9890;28;0;0;0;0;0;21;1;1
22983;17;0;0;0;0;0;42;0;0
13224;10;1;0;0;0;0;36;1;1
19070;29;0;0;0;0;0;22;1;0
11427;2;0;0;0;0;0;30;1;1
7621;2;0;0;1;0;1;48;1;1
9798;27;0;0;0;0;0;54;1;0
21184;25;1;0;0;0;0;38;1;0
5750;11;1;0;0;0;0;85;1;1
15567;23;1;0;0;0;0;72;1;1
16173;24;0;0;0;0;0;44;1;0
2074;20;1;0;0;0;0;33;1;0
13042;9;1;0;0;0;0;49;0;1
15898;2;0;0;0;0;0;22;1;0
14264;18;0;0;0;0;0;89;1;1
22727;24;0;0;0;0;0;48;1;0
2812;24;1;0;0;0;0;36;1;0
18666;21;1;0;0;0;0;49;1;1
1735;30;0;0;0;0;0;27;0;0
15044;8;0;0;0;0;0;20;0;1
15042;8;0;0;0;0;0;49;1;1
8926;25;1;0;0;0;0;30;1;1
15592;21;1;0;0;0;0;76;1;1
11901;20;0;0;0;0;0;21;1;0
4737;21;0;0;0;0;1;91;1;0
14905;24;0;0;0;0;0;62;1;0
16860;13;0;0;0;0;0;25;0;0
19881;6;0;0;0;0;0;90;1;1
15341;7;1;0;0;0;0;35;1;1
2227;19;0;0;0;0;0;53;0;0
15125;9;1;0;0;0;0;48;1;1
19759;6;1;0;0;0;0;91;1;0
5563;11;0;0;0;0;0;67;1;0
19746;6;0;0;0;0;0;64;1;0
18441;20;1;0;0;0;0;62;1;1
4595;29;1;0;0;0;0;44;1;1
1723;30;1;0;0;0;0;41;1;0
20663;30;0;0;0;0;0;31;1;0
22514;22;0;0;0;0;0;18;0;0
1684;30;0;0;0;0;0;72;1;0
7450;24;0;0;0;0;0;26;1;0
22501;22;0;0;0;0;0;40;1;0
6961;9;0;0;0;0;0;24;0;0
20791;10;0;0;0;0;0;37;0;0
13635;17;0;0;0;0;0;32;1;0
21303;27;0;0;0;0;0;33;1;0
4013;18;1;0;0;0;0;49;1;1
10591;30;0;0;0;0;0;31;1;0
20673;30;0;0;0;0;0;31;0;0
22642;28;1;0;0;0;0;35;1;0
22494;20;0;0;0;0;0;20;1;0
4280;26;0;0;0;0;0;52;0;0
2220;19;0;0;0;0;0;29;0;1
8964;26;0;0;0;0;0;57;1;0
22026;19;1;0;0;0;0;35;1;1
3374;14;1;0;0;0;0;82;0;0
3827;9;1;0;0;0;0;28;1;1
14761;28;1;0;0;0;0;67;1;1
3048;20;0;0;0;0;1;36;0;1
15305;8;0;0;0;0;0;33;1;0
6406;11;1;0;1;0;1;48;1;1
21565;12;1;0;0;0;0;50;0;1
11550;24;1;0;0;0;0;39;0;1
15706;12;1;0;0;0;0;40;1;0
3906;21;1;0;0;0;0;67;1;1
15202;7;0;0;0;0;0;82;1;1
6462;11;1;0;0;0;1;83;0;0
4507;23;0;0;0;0;0;74;1;1
2619;16;0;0;0;0;0;19;1;0
4384;6;1;0;0;0;0;35;1;1
3887;21;0;0;0;0;1;70;1;1
2542;27;0;0;0;0;0;47;1;1
385;8;1;0;0;0;0;36;1;0
8061;27;1;0;0;0;0;47;0;1
17254;13;0;0;0;0;0;25;0;0
20288;2;1;0;0;0;0;33;1;0
3864;21;1;0;0;0;0;NA;1;1
4098;7;0;0;0;0;0;39;0;1
21296;26;0;0;0;0;0;53;0;0
16978;11;1;0;0;0;0;41;0;1
13378;12;0;0;0;0;0;47;0;0
2648;8;1;0;0;0;0;41;0;1
15464;9;0;0;0;0;0;49;1;0
5736;11;1;0;0;0;0;71;1;1
6971;9;0;0;0;0;0;28;1;0
5699;11;1;0;0;0;0;84;1;1
13880;18;0;0;0;0;0;84;1;1
1004;27;0;0;0;0;0;44;1;1
5020;12;0;0;0;0;0;71;1;0
21681;27;0;0;0;0;0;43;0;0
4708;22;0;0;0;0;0;32;1;0
4856;22;1;0;0;0;0;45;1;1
22729;24;0;0;0;0;0;47;1;0
4889;12;1;0;0;0;0;44;1;1
16576;23;1;0;0;0;0;48;1;1
5982;11;0;0;0;0;0;84;0;0
23329;7;0;0;0;0;0;23;0;0
17079;13;0;0;0;0;0;47;0;1
15099;9;0;0;0;0;0;52;0;0
23378;7;1;0;0;0;0;69;1;1
13693;15;0;0;0;0;0;33;1;0
5752;11;0;0;0;0;1;75;1;0
5909;11;0;0;0;0;0;66;1;0
16072;15;0;0;0;0;0;60;1;0
9332;8;0;0;0;0;0;63;1;0
3853;2;1;0;0;0;0;35;1;1
9405;8;0;0;0;0;0;21;0;0
4301;23;1;0;0;0;0;63;1;1
11621;9;0;0;0;0;0;33;0;0
369;8;0;0;0;0;1;61;1;1
20718;3;0;0;0;0;0;67;1;0
3895;21;1;0;0;0;0;79;1;0
15892;7;0;0;0;0;0;89;0;0
12443;26;1;0;0;0;0;41;0;1
11378;2;1;0;0;0;0;24;1;1
4888;12;0;0;0;0;0;54;0;0
19550;3;0;0;0;0;0;83;1;1
12390;3;0;0;0;0;0;55;1;1
6068;11;0;0;0;0;1;88;1;0
4146;26;1;0;0;0;1;72;1;1
2852;7;0;0;0;0;0;27;0;1
9961;14;0;0;0;0;0;40;0;0
21749;27;1;0;0;0;0;45;0;1
14382;12;0;0;0;0;0;24;0;1
2640;8;0;0;0;0;0;25;0;0
4652;21;0;0;0;0;0;28;0;1
18090;23;0;0;0;0;0;53;1;0
18099;23;0;0;0;0;0;53;1;0
18108;6;1;0;0;0;0;51;1;1
13629;17;0;0;0;0;1;75;1;0
2115;5;0;0;0;0;0;31;1;0
19657;21;1;0;0;0;0;24;0;1
3721;3;1;0;0;0;1;40;1;0
20915;8;1;0;0;0;0;70;1;0
740;25;1;0;0;0;0;42;1;1
1122;9;0;0;0;0;0;34;0;0
435;22;1;0;0;0;0;58;1;1
783;20;1;0;0;0;0;42;1;1
4124;7;1;0;0;0;0;26;1;1
14138;12;1;0;0;0;0;47;0;1
11658;9;0;0;0;0;0;33;1;0
19534;3;1;0;0;0;0;81;1;1
10484;6;1;0;0;0;0;41;0;1
11241;3;1;0;0;0;0;28;1;1
6348;11;1;0;1;0;1;77;1;1
9531;12;0;0;0;0;0;41;1;0
4977;12;0;0;0;0;0;44;1;0
6679;2;0;0;0;0;0;37;1;0
4988;12;0;0;0;0;0;20;0;0
15549;3;1;0;0;0;0;65;1;1
9590;2;0;0;0;0;0;25;1;0
1724;30;1;0;0;0;0;76;1;1
5940;11;0;0;0;0;1;68;1;0
6926;9;1;0;0;0;1;59;0;1
1063;9;0;0;0;0;0;68;0;0
3786;18;1;0;0;0;0;44;1;0
21933;9;1;0;0;0;0;80;1;1
11615;17;0;0;0;0;0;81;1;0
17006;12;0;0;0;0;0;23;0;1
687;12;1;0;0;0;0;NA;1;1
3633;18;1;0;0;0;0;79;1;1
17965;8;1;0;0;0;0;27;0;0
16483;16;1;0;0;0;0;82;1;1
8168;29;0;0;0;0;0;22;0;0
6173;11;0;0;0;0;0;86;0;0
13363;14;0;0;0;0;0;78;1;0
3623;18;0;0;0;0;1;35;0;1
9472;14;1;0;0;0;0;41;1;1
9035;26;1;0;0;0;0;78;1;1
15499;10;1;0;0;0;0;47;1;1
21656;29;0;0;0;0;0;40;1;1
20078;18;0;0;0;0;0;92;0;0
18830;18;1;0;0;0;0;40;1;1
22504;19;0;0;0;0;0;36;1;0
21124;22;0;0;0;0;0;70;1;0
23345;22;0;0;0;0;0;33;0;0
8390;14;1;0;0;0;0;70;1;1
5741;11;1;0;0;0;0;72;0;1
3049;17;0;0;0;0;0;23;0;0
8489;16;0;0;0;0;0;67;0;0
18710;20;0;0;0;0;0;59;0;1
909;23;1;0;0;0;0;64;1;1
2957;8;1;0;0;0;0;32;0;0
23426;29;0;0;0;0;0;56;1;1
22861;17;0;0;0;0;0;49;1;1
14967;18;1;0;1;0;1;78;1;1
18583;23;0;0;0;0;0;26;1;0
11233;3;0;0;0;0;1;34;1;0
21852;4;0;0;0;0;0;42;1;0
4607;29;0;0;0;0;0;28;1;0
20788;10;0;0;0;0;0;52;1;1
14624;9;0;0;0;0;0;27;1;0
2930;24;0;0;0;0;0;83;1;1
397;17;0;0;0;0;0;36;1;0
21435;27;1;0;0;0;0;42;0;0
22959;18;0;0;0;0;0;23;1;1
23215;22;0;0;0;0;0;33;0;0
8190;29;0;0;0;0;1;77;1;1
7606;24;0;0;0;0;0;57;1;1
12265;13;0;0;0;0;0;47;0;1
16480;16;0;0;0;0;0;36;0;0
3016;15;0;0;0;0;0;20;0;0
4920;12;1;0;0;0;0;47;1;1
10398;8;0;0;0;0;0;22;0;0
3190;16;0;0;0;0;0;38;0;0
19302;26;0;0;0;0;0;68;1;1
18714;20;1;0;0;0;0;65;1;0
11762;19;0;0;0;0;0;33;1;0
17074;11;1;0;0;0;0;31;0;0
7706;2;0;0;0;0;0;70;0;1
21127;22;1;0;0;0;0;61;1;0
18684;20;1;0;1;0;1;76;1;0
17627;11;1;0;0;0;0;41;1;1
17356;20;0;0;1;0;1;22;1;0
22020;9;0;0;0;0;1;26;1;0
4438;23;1;0;0;0;0;69;0;1
20293;22;0;0;0;0;0;NA;1;0
13189;10;1;0;0;0;0;32;1;1
11341;3;0;0;0;0;0;47;1;0
14025;26;1;0;0;0;0;38;1;1
17049;11;0;0;0;0;0;32;0;0
4447;23;0;0;0;0;0;49;1;1
17185;11;0;0;0;0;0;31;1;0
16806;4;0;0;0;0;0;24;1;0
2355;10;0;0;0;0;0;41;1;0
6050;11;0;0;0;0;0;92;0;0
14359;12;0;0;0;0;0;36;1;0
15437;9;1;0;0;0;0;30;1;1
23419;7;1;0;0;0;0;45;1;0
2942;2;0;0;0;0;1;22;1;0
16926;13;0;0;0;0;0;55;0;0
12665;23;0;0;0;0;0;21;1;0
11387;2;0;0;0;0;0;22;0;1
4253;3;0;0;0;0;0;44;0;0
14304;5;0;0;0;0;0;32;0;0
9307;4;1;0;0;0;0;40;1;0
14388;12;0;0;0;0;0;46;0;0
11498;2;1;0;0;0;0;24;1;1
23222;7;1;0;0;0;1;67;1;1
23221;7;1;0;0;0;0;68;1;1
6264;11;1;0;0;0;0;73;0;1
2620;16;0;0;0;0;0;36;1;1
20889;8;0;0;0;0;0;78;1;1
10075;14;0;0;0;0;1;76;0;0
19889;6;1;0;0;0;0;78;1;1
6377;11;0;0;0;0;0;83;1;0
6096;11;1;0;0;0;0;68;0;1
4085;13;0;0;0;0;0;87;1;0
10030;15;1;0;0;0;0;58;1;0
23344;22;0;0;0;0;0;53;0;0
10667;21;1;0;0;0;0;30;1;0
16732;19;0;0;0;0;0;34;1;1
14143;12;0;0;0;0;0;38;0;0
5265;27;0;0;0;0;1;41;1;0
677;3;1;0;0;0;0;60;1;1
489;14;1;0;0;0;0;55;1;1
8914;27;1;0;0;0;0;61;1;1
1420;4;0;0;0;0;0;53;1;0
1935;24;0;0;0;0;0;31;0;0
15906;7;0;0;0;0;0;29;1;1
17559;30;0;0;0;0;0;24;1;0
18623;23;1;0;0;0;0;56;1;1
6909;9;1;0;0;0;0;37;1;1
4274;3;0;0;0;0;0;37;1;1
10440;8;0;0;0;0;0;25;1;1
9345;8;0;0;0;0;0;43;1;0
7789;27;0;0;0;0;0;46;1;0
12488;14;0;0;0;0;0;19;1;0
12720;13;1;0;0;0;0;49;1;1
15886;7;1;0;0;0;0;39;1;1
16191;24;0;0;0;0;0;52;1;1
1147;29;0;0;0;0;0;30;1;0
16190;24;0;0;0;0;0;31;1;1
8044;16;0;0;0;0;0;48;1;0
19108;21;0;0;0;0;0;49;1;0
3975;7;0;0;0;0;0;66;1;0
22167;25;1;0;0;0;0;50;1;0
23357;7;0;0;0;0;0;37;1;0
21504;25;0;0;1;0;1;71;1;1
11333;3;0;0;0;0;0;79;1;0
9681;7;0;0;0;0;0;31;1;0
553;23;0;0;0;0;1;70;1;1
23364;7;0;0;0;0;0;35;1;0
11292;3;0;0;0;0;0;79;1;1
11451;2;1;0;0;0;0;71;1;0
1393;12;0;0;0;0;0;51;0;0
18118;6;1;0;0;0;0;29;1;1
20745;30;0;0;0;0;0;27;1;0
5115;2;0;0;0;0;0;27;0;0
3914;21;0;0;0;0;0;54;1;0
22171;27;0;0;0;0;0;26;0;0
13591;8;0;0;0;0;0;24;1;0
2639;8;1;0;0;0;0;45;0;1
8368;15;0;0;1;0;1;65;1;0
